date,close,rate,mean,pos,neg,neu
2024/3/14,148.32,0.3926,-0.3,0,1,0
2024/3/15,149.02,0.472,0.4,1,0,0
2024/3/18,149.14,0,0,0,0,0
2024/3/19,150.85,1.1466,0.6333,1,0,0
2024/3/20,151.25,0.2652,0.65,1,0,0
2024/3/21,151.61,0,0,0,0,0
2024/3/22,151.42,0,0,0,0,0
2024/3/25,151.41,0,0,0,0,0
2024/3/26,151.55,0,0,0,0,0
2024/3/27,151.32,-0.1518,0.85,1,0,0
2024/3/28,151.37,0,0,0,0,0
2024/3/29,151.31,0,0,0,0,0
2024/4/1,151.63,0,0,0,0,0
2024/4/2,151.55,0,0,0,0,0
2024/4/3,151.68,0,0,0,0,0
2024/4/4,151.33,0,0,0,0,0
2024/4/5,151.61,0,0,0,0,0
2024/4/8,151.79,0,0,0,0,0
2024/4/9,151.77,0,0,0,0,0
2024/4/10,153.17,0.9224,0.7,1,0,0
2024/4/11,153.27,0.0653,0.8,1,0,0
2024/4/12,153.28,0,0,0,0,0
2024/4/15,154.27,0.6459,0.9,1,0,0
2024/4/16,154.71,0.2852,0.8,1,0,0
2024/4/17,154.38,-0.2133,0.8,1,0,0
2024/4/18,154.63,0,0,0,0,0
2024/4/19,154.63,0,-0.3,0,1,0
2024/4/22,154.84,0,0,0,0,0
2024/4/23,154.82,0,0,0,0,0
2024/4/24,155.34,0.3359,0.9,1,0,0
2024/4/25,155.65,0,0,0,0,0
2024/4/26,158.33,1.7218,0.8,1,0,0
2024/4/29,156.33,-1.2632,0.16,1,0,0
2024/4/30,157.8,0.9403,0.3,1,0,0
2024/5/1,154.47,-2.1103,0.4,1,0,0
2024/5/2,153.63,-0.5438,-0.2,0,1,0
2024/5/3,152.98,-0.4231,-0.65,0,1,0
2024/5/6,153.88,0.5883,0.5,1,0,0
2024/5/7,154.69,0,0,0,0,0
2024/5/8,155.48,0.5107,0.3,1,0,0
2024/5/9,155.46,0,0,0,0,0
2024/5/10,155.72,0,0,0,0,0
2024/5/13,156.2,0,0,0,0,0
2024/5/14,156.42,0,0,0,0,0
2024/5/15,154.87,-0.9909,-0.7,0,1,0
2024/5/16,155.38,0.3293,-0.1,0,1,0
2024/5/17,155.65,0,0,0,0,0
2024/5/20,156.24,0.3791,0.2,1,0,0
2024/5/21,156.15,0,0,0,0,0
2024/5/22,156.77,0,0,0,0,0
2024/5/23,156.93,0.1021,0.5,1,0,0
2024/5/24,156.99,0,0,0,0,0
2024/5/27,156.86,0,0,0,0,0
2024/5/28,157.16,0,0,0,0,0
2024/5/29,157.6,0.28,0.2,1,0,0
2024/5/30,156.81,0,0,0,0,0
2024/5/31,157.31,0,0,0,0,0
2024/6/3,156.1,0,0,0,0,0
2024/6/4,154.87,-0.788,-0.4,0,1,0
2024/6/5,156.1,0.7942,0.6,1,0,0
2024/6/6,155.6,0,0,0,0,0
2024/6/7,156.7,0.7069,0.6,1,0,0
2024/6/10,157.02,0.2042,0.2,1,0,0
2024/6/11,157.07,0,0,0,0,0
2024/6/12,156.71,0,0,0,0,0
2024/6/13,157.02,0,0,0,0,0
2024/6/14,157.37,0.2229,0.6,1,0,0
2024/6/17,157.71,0,0,0,0,0
2024/6/18,157.85,0,0,0,0,0
2024/6/19,158.08,0,0,0,0,0
2024/6/20,158.9,0,0,0,0,0
2024/6/21,159.79,0,0,0,0,0
2024/6/24,159.59,0,0,0,0,0
2024/6/25,159.69,0,0,0,0,0
2024/6/26,160.79,0.6888,0.9,1,0,0
2024/6/27,160.74,0,0,0,0,0
2024/6/28,160.83,0.056,1,1,0,0
2024/7/1,161.45,0.3855,0.1062,1,0,0
2024/7/2,161.44,0,0,0,0,0
2024/7/3,161.68,0.1487,0.0305,1,0,0
2024/7/4,161.25,-0.266,-0.3067,0,1,0
2024/7/5,160.72,-0.3287,-0.1086,0,1,0
2024/7/8,160.81,0.056,0.1033,1,0,0
2024/7/9,161.31,0.3109,0.162,1,0,0
2024/7/10,161.67,0,0,0,0,0
2024/7/11,158.8,-1.7752,-0.875,0,1,0
2024/7/12,157.89,0,0,0,0,0
2024/7/15,158.01,0.076,-0.5,0,1,0
2024/7/16,158.34,0.2088,0.2,1,0,0
2024/7/17,156.16,-1.3768,-0.6126,0,1,0
2024/7/18,157.37,0.7748,-0.3909,0,1,0
2024/7/19,157.49,0.0763,0.1557,1,0,0
2024/7/22,157,-0.3111,-0.2,0,1,0
2024/7/23,155.58,-0.9045,-0.375,0,1,0
2024/7/24,153.87,-1.0991,-0.445,0,1,0
2024/7/25,153.93,0.039,-0.5581,0,1,0
2024/7/26,153.72,-0.1364,-0.0942,0,1,0
2024/7/29,154.01,0.1887,0.1,1,0,0
2024/7/30,152.76,-0.8116,-0.3,0,1,0
2024/7/31,149.98,-1.8198,-0.3572,0,1,0
2024/8/1,149.36,-0.4134,-0.844,0,1,0
2024/8/2,146.54,-1.8881,-0.8025,0,1,0
2024/8/5,144.17,-1.6173,-1.4276,0,1,0
2024/8/6,144.3,0.0902,0.5765,1,0,0
2024/8/7,146.69,1.6563,0.8717,1,0,0
2024/8/8,147.28,0.4022,0.1017,1,0,0
2024/8/9,146.61,-0.4549,-0.1083,0,1,0
2024/8/12,147.19,0.3956,0.4045,1,0,0
2024/8/13,146.82,0,0,0,0,0
2024/8/14,147.31,0,0,0,0,0
2024/8/15,149.27,1.3305,0.822,1,0,0
2024/8/16,147.58,-1.1322,-0.2125,0,1,0
2024/8/19,146.57,-0.6844,-0.6417,0,1,0
2024/8/20,145.25,-0.9006,-0.1667,0,1,0
2024/8/21,145.26,0.0069,0.4,1,0,0
2024/8/22,146.26,0.6884,0.4,1,0,0
2024/8/23,144.37,-1.2922,-0.4462,0,1,0
2024/8/26,144.52,0.1039,-0.5917,0,1,0
2024/8/27,143.95,-0.3944,0.25,1,0,0
2024/8/28,144.57,0.4307,0.4143,1,0,0
2024/8/29,144.98,0,0,0,0,0
2024/8/30,146.16,0,0,0,0,0
2024/9/2,146.9,0.5063,0.4333,1,0,0
2024/9/3,145.47,-0.9735,-0.5615,0,1,0
2024/9/4,143.73,-1.1961,-0.575,0,1,0
2024/9/5,143.44,-0.2018,0.0125,1,0,0
2024/9/6,142.27,-0.8157,-0.5,0,1,0
2024/9/9,143.17,0.6326,0.4154,1,0,0
2024/9/10,142.43,-0.5169,0.2333,1,0,0
2024/9/11,142.35,-0.0562,-0.6652,0,1,0
2024/9/12,141.79,-0.3934,-0.2875,0,1,0
2024/9/13,140.82,-0.6841,-0.5938,0,1,0
2024/9/16,140.6,-0.1562,-0.6833,0,1,0
2024/9/17,142.4,1.2802,0.27,1,0,0
2024/9/18,142.27,-0.0913,0.5833,1,0,0
2024/9/19,142.62,0.246,0.2818,1,0,0
2024/9/20,143.91,0.9045,0.3407,1,0,0
2024/9/23,143.6,-0.2154,0.075,1,0,0
2024/9/24,143.21,-0.2716,0.3364,1,0,0
2024/9/25,144.75,1.0753,0.4933,1,0,0
2024/9/26,144.8,0.0345,0.5176,1,0,0
2024/9/27,142.19,-1.8025,-0.1718,0,1,0
2024/9/30,143.62,1.0057,0.3214,1,0,0
2024/10/1,143.56,-0.0418,0.12,1,0,0
2024/10/2,146.46,2.0201,0.55,1,0,0
2024/10/3,146.92,0.3141,0.6385,1,0,0
2024/10/4,148.71,1.2184,0.0727,1,0,0
2024/10/7,148.18,-0.3564,0.0556,1,0,0
2024/10/8,148.19,0,0,0,0,0
2024/10/9,149.29,0,0,0,0,0
2024/10/10,148.56,0,0,0,0,0
2024/10/11,149.13,0,0,0,0,0
2024/10/14,149.75,0,0,0,0,0
2024/10/15,149.19,0,0,0,0,0
2024/10/16,149.62,0,0,0,0,0
2024/10/17,150.2,0,0,0,0,0
2024/10/18,149.52,0,0,0,0,0
2024/10/21,150.83,0.8761,0.3,1,0,0
2024/10/22,151.06,0.1525,0.5,1,0,0
2024/10/23,152.75,1.1188,0.6167,1,0,0
2024/10/24,151.82,-0.6088,-0.1,0,1,0
2024/10/25,152.3,0.3162,-0.35,0,1,0
2024/10/28,153.28,0.6435,0.5083,1,0,0
2024/10/29,153.35,0.0457,0.65,1,0,0
2024/10/30,153.41,0.0391,0.1143,1,0,0
2024/10/31,152.03,-0.8996,-0.3789,0,1,0
2024/11/1,152.98,0.6249,-0.24,0,1,0
2024/11/4,152.13,-0.5556,-0.3286,0,1,0
2024/11/5,151.6,-0.3484,-0.6,0,1,0
2024/11/6,154.63,1.9987,0.4524,1,0,0
2024/11/7,152.93,0,0,0,0,0
2024/11/8,152.63,0,0,0,0,0
2024/11/11,153.71,0,0,0,0,0
2024/11/12,154.6,0.579,0.6,1,0,0
2024/11/13,155.45,0.5498,0.3467,1,0,0
2024/11/14,156.25,0.5146,0.5,1,0,0
2024/11/15,154.34,-1.2224,0.1333,1,0,0
2024/11/18,154.65,0.2009,0,0,0,1
2024/11/19,154.65,0,-0.2444,0,1,0
2024/11/20,155.43,0.5044,0.39,1,0,0
2024/11/21,154.51,-0.5919,-0.3615,0,1,0
2024/11/22,154.74,0.1489,-0.1222,0,1,0
2024/11/25,154.21,-0.3425,-0.475,0,1,0
2024/11/26,153.1,-0.7198,-0.525,0,1,0
2024/11/27,151.1,-1.3063,-0.6321,0,1,0
2024/11/28,151.54,0.2912,0.1667,1,0,0
2024/11/29,149.75,-1.1812,-0.5933,0,1,0
2024/12/2,149.59,0,0,0,0,0
2024/12/3,149.59,0,0,0,0,0
2024/12/4,150.6,0,0,0,0,0
2024/12/5,150.08,0,0,0,0,0
2024/12/6,150.03,-0.0333,-0.2,0,1,0
2024/12/9,151.19,0.7732,0.4714,1,0,0
2024/12/10,151.95,0.5027,0.5125,1,0,0
2024/12/11,152.45,0.3291,0.3533,1,0,0
2024/12/12,152.62,0.1115,0.0143,1,0,0
2024/12/13,153.64,0.6683,0.3182,1,0,0
2024/12/16,154.15,0.3319,0.5,1,0,0
2024/12/17,153.48,-0.4346,0.3,1,0,0
2024/12/18,154.8,0.86,-0.45,0,1,0
2024/12/19,157.43,1.699,0.5846,1,0,0
2024/12/20,156.41,-0.6479,0.2722,1,0,0
2024/12/23,157.16,0.4795,0.1,1,0,0
2024/12/24,157.18,0.0127,0.1,1,0,0
2024/12/25,157.4,0.14,0.1,1,0,0
2024/12/26,158,0.3812,0.55,1,0,0
2024/12/27,157.82,-0.1139,0.2333,1,0,0
2024/12/30,156.83,-0.6273,-0.1636,0,1,0
2024/12/31,157.18,0.2232,-0.1714,0,1,0
2025/1/1,156.87,-0.1972,0.7,1,0,0
2025/1/2,157.52,0.4144,-0.14,0,1,0
2025/1/3,157.27,0,0,0,0,0
2025/1/6,157.6,0.2098,0.16,1,0,0
2025/1/7,158.02,0.2665,0.4385,1,0,0
2025/1/8,158.35,0,0,0,0,0
2025/1/9,158.14,-0.1326,-0.175,0,1,0
2025/1/10,157.69,-0.2846,-0.2846,0,1,0
2025/1/13,157.47,-0.1395,-0.5,0,1,0
2025/1/14,157.96,0.3112,0.2364,1,0,0
2025/1/15,156.47,-0.9433,-0.3056,0,1,0
2025/1/16,155.12,0,0,0,0,0
2025/1/17,156.3,0,0,0,0,0
2025/1/20,155.59,-0.4543,-0.5,0,1,0
2025/1/21,155.5,-0.0578,-0.3412,0,1,0
2025/1/22,156.53,0.6624,0.2,1,0,0
2025/1/23,156.05,-0.3067,0.4,1,0,0
2025/1/24,155.98,-0.0449,-0.1176,0,1,0
2025/1/27,154.49,-0.9553,-0.524,0,1,0
2025/1/28,155.52,0.6667,0.175,1,0,0
2025/1/29,155.2,0,0,0,0,0
2025/1/30,154.3,0,0,0,0,0
2025/1/31,155.18,0,0,0,0,0
2025/2/3,154.75,0,0,0,0,0
2025/2/4,154.33,0,0,0,0,0
2025/2/5,152.6,-1.121,-0.5778,0,1,0
2025/2/6,151.44,-0.7602,-0.1818,0,1,0
2025/2/7,151.4,-0.0264,-0.1789,0,1,0
2025/2/10,151.99,0.3897,0.4455,1,0,0
2025/2/11,152.48,0.3224,0.275,1,0,0
2025/2/12,154.41,1.2657,0.4667,1,0,0
2025/2/13,152.79,-1.0492,0.2778,1,0,0
2025/2/14,152.33,-0.3011,-0.6,0,1,0
2025/2/17,151.5,0,0,0,0,0
2025/2/18,152.05,0,0,0,0,0
2025/2/19,151.47,-0.3815,-0.35,0,1,0
2025/2/20,149.63,-1.2148,-0.5889,0,1,0
2025/2/21,149.29,-0.2272,-0.2,0,1,0
2025/2/24,149.71,0.2813,-0.4091,0,1,0
2025/2/25,149.02,-0.4609,-0.5833,0,1,0
2025/2/26,149.08,0.0403,-0.1333,0,1,0
2025/2/27,149.8,0.483,0.3714,1,0,0
2025/2/28,150.6,0.534,0.3375,1,0,0
2025/3/3,149.5,-0.7304,-0.0625,0,1,0
2025/3/4,149.8,0.2007,-0.2364,0,1,0
2025/3/5,148.88,-0.6142,-0.1,0,1,0
2025/3/6,147.95,-0.6247,-0.3167,0,1,0
2025/3/7,148.03,0.0541,-0.3167,0,1,0
2025/3/10,147.26,-0.5202,-0.41,0,1,0
2025/3/11,147.77,0.3463,0.1417,1,0,0
2025/3/12,148.25,0.3248,0.0833,1,0,0
2025/3/13,147.81,-0.2968,-0.15,0,1,0
2025/3/14,148.62,0.548,-0.0889,0,1,0
2025/3/17,149.21,0,0,0,0,0
2025/3/18,149.26,0,0,0,0,0
2025/3/19,148.68,-0.3886,0.1067,1,0,0
2025/3/20,148.78,0.0673,-0.2,0,1,0
2025/3/21,149.31,0.3562,0.3,1,0,0
2025/3/24,150.69,0.9243,0.1286,1,0,0
2025/3/25,149.9,-0.5243,0.05,1,0,0
2025/3/26,150.58,0.4536,0.15,1,0,0
2025/3/27,151.05,0.3121,0.05,1,0,0
2025/3/28,149.81,-0.8209,-0.0167,0,1,0
2025/3/31,149.95,0.0935,-0.275,0,1,0
2025/4/1,149.61,-0.2267,-0.2091,0,1,0
2025/4/2,149.24,-0.2473,-0.1,0,1,0
2025/4/3,146.06,-2.1308,-0.4875,0,1,0
2025/4/4,146.9,0.5751,-0.3364,0,1,0
2025/4/7,147.84,0.6399,-0.4053,0,1,0
2025/4/8,146.28,-1.0552,-0.2625,0,1,0
2025/4/9,147.72,0.9844,-0.5679,0,1,0
2025/4/10,144.45,-2.2136,-0.3407,0,1,0
2025/4/11,143.51,-0.6507,-0.56,0,1,0
2025/4/14,142.98,-0.3693,-0.1333,0,1,0
2025/4/15,143.23,0.1748,-0.3,0,1,0
2025/4/16,141.82,-0.9844,-0.32,0,1,0
2025/4/17,142.41,0.416,-0.0533,0,1,0
2025/4/18,142.17,-0.1685,-0.3,0,1,0
2025/4/21,140.85,-0.9285,-0.5235,0,1,0
2025/4/22,141.59,0.5254,-0.475,0,1,0
2025/4/23,143.45,1.3137,0.2143,1,0,0
2025/4/24,142.63,-0.5716,-0.2444,0,1,0
2025/4/25,143.7,0.7502,0.0867,1,0,0
2025/4/28,142.01,-1.1761,-0.2,0,1,0
2025/4/29,142.36,0.2465,-0.44,0,1,0
2025/4/30,143.07,0.4987,0.0667,1,0,0
2025/5/1,145.44,1.6565,0.3963,1,0,0
2025/5/2,144.95,-0.3369,-0.0812,0,1,0
2025/5/5,143.71,-0.8555,-0.2667,0,1,0
2025/5/6,142.43,-0.8907,-0.2444,0,1,0
2025/5/7,143.82,0.9759,0.1091,1,0,0
2025/5/8,145.92,1.4602,0.42,1,0,0
2025/5/9,145.36,-0.3838,0.375,1,0,0
2025/5/12,148.46,2.1326,0.7654,1,0,0
2025/5/13,147.48,-0.6601,-0.0769,0,1,0
2025/5/14,146.76,-0.4882,-0.42,0,1,0
2025/5/15,145.67,-0.7427,-0.34,0,1,0
2025/5/16,145.63,-0.0275,-0.1833,0,1,0
2025/5/19,144.86,-0.5287,-0.2875,0,1,0
