date,close,rate,mean,pos,neg,neu
2022/4/25,6.5594,0.8937,0,0,0,1
2022/4/26,6.5566,0,0,0,0,0
2022/4/27,6.5606,0.061,0.4,1,0,0
2022/4/28,6.626,0.9969,0.4,1,0,0
2022/4/29,6.6085,-0.2641,0,0,0,1
2022/5/2,6.6085,0,0,0,0,0
2022/5/3,6.6085,0,0,0,0,0
2022/5/4,6.6085,0,0,0,0,0
2022/5/5,6.6558,0.7157,-0.4,0,1,0
2022/5/6,6.6666,0.1623,-0.2,0,1,0
2022/5/9,6.7308,0,0,0,0,0
2022/5/10,6.7347,0,0,0,0,0
2022/5/11,6.7211,0,0,0,0,0
2022/5/12,6.787,0,0,0,0,0
2022/5/13,6.789,0,0,0,0,0
2022/5/16,6.7862,-0.0412,0.2,1,0,0
2022/5/17,6.7377,-0.7147,0.5,1,0,0
2022/5/18,6.7545,0,0,0,0,0
2022/5/19,6.7125,0,0,0,0,0
2022/5/20,6.693,0,0,0,0,0
2022/5/23,6.6508,0,0,0,0,0
2022/5/24,6.6538,0,0,0,0,0
2022/5/25,6.6928,0.5861,0,0,0,1
2022/5/26,6.7389,0.6888,0.4,1,0,0
2022/5/27,6.6986,-0.598,0.4,1,0,0
2022/5/30,6.6606,0,0,0,0,0
2022/5/31,6.672,0,0,0,0,0
2022/6/1,6.6864,0,0,0,0,0
2022/6/2,6.6603,0,0,0,0,0
2022/6/3,6.6603,0,0,0,0,0
2022/6/6,6.654,0,0,0,0,0
2022/6/7,6.6703,0,0,0,0,0
2022/6/8,6.6838,0,0,0,0,0
2022/6/9,6.6923,0,0,0,0,0
2022/6/10,6.7089,0,0,0,0,0
2022/6/13,6.7546,0.6812,0.4,1,0,0
2022/6/14,6.741,-0.2013,0.4,1,0,0
2022/6/15,6.7141,0,0,0,0,0
2022/6/16,6.7035,-0.1579,0.4,1,0,0
2022/6/17,6.7167,0,0,0,0,0
2022/6/20,6.6925,0,0,0,0,0
2022/6/21,6.6895,0,0,0,0,0
2022/6/22,6.7023,0,0,0,0,0
2022/6/23,6.6985,0,0,0,0,0
2022/6/24,6.6898,0,0,0,0,0
2022/6/27,6.6918,0,0,0,0,0
2022/6/28,6.7081,0,0,0,0,0
2022/6/29,6.7,0,0,0,0,0
2022/6/30,6.6993,0,0,0,0,0
2022/7/1,6.7015,0.0328,0.4,1,0,0
2022/7/4,6.7,-0.0224,0.4,1,0,0
2022/7/5,6.7199,0,0,0,0,0
2022/7/6,6.708,0,0,0,0,0
2022/7/7,6.702,0,0,0,0,0
2022/7/8,6.6953,0,0,0,0,0
2022/7/11,6.7183,0,0,0,0,0
2022/7/12,6.7248,0,0,0,0,0
2022/7/13,6.7187,-0.0907,-0.1,0,1,0
2022/7/14,6.7561,0,0,0,0,0
2022/7/15,6.7575,0.0207,0.4,1,0,0
2022/7/18,6.7433,0,0,0,0,0
2022/7/19,6.7445,0,0,0,0,0
2022/7/20,6.7559,0,0,0,0,0
2022/7/21,6.7668,0,0,0,0,0
2022/7/22,6.7515,0,0,0,0,0
2022/7/25,6.751,0,0,0,0,0
2022/7/26,6.7633,0,0,0,0,0
2022/7/27,6.7585,-0.071,0.4,1,0,0
2022/7/28,6.7473,0,0,0,0,0
2022/7/29,6.7442,0,0,0,0,0
2022/8/1,6.7688,0,0,0,0,0
2022/8/2,6.7525,0,0,0,0,0
2022/8/3,6.7573,0,0,0,0,0
2022/8/4,6.7493,0,0,0,0,0
2022/8/5,6.7619,0,0,0,0,0
2022/8/8,6.7506,0,0,0,0,0
2022/8/9,6.7527,0,0,0,0,0
2022/8/10,6.7238,0,0,0,0,0
2022/8/11,6.7448,0,0,0,0,0
2022/8/12,6.7428,0,0,0,0,0
2022/8/15,6.7735,0.4553,0.4,1,0,0
2022/8/16,6.7883,0,0,0,0,0
2022/8/17,6.781,-0.1075,0.4,1,0,0
2022/8/18,6.7861,0,0,0,0,0
2022/8/19,6.8167,0,0,0,0,0
2022/8/22,6.8486,0,0,0,0,0
2022/8/23,6.8351,0,0,0,0,0
2022/8/24,6.8596,0,0,0,0,0
2022/8/25,6.8493,-0.1502,0.4,1,0,0
2022/8/26,6.8718,0,0,0,0,0
2022/8/29,6.9081,0.5282,0.4,1,0,0
2022/8/30,6.9119,0.055,0.4,1,0,0
2022/8/31,6.8904,0,0,0,0,0
2022/9/1,6.907,0.2409,0.4,1,0,0
2022/9/2,6.9,-0.1013,0.4,1,0,0
2022/9/5,6.9341,0.4942,0.4,1,0,0
2022/9/6,6.9545,0.2942,0.4,1,0,0
2022/9/7,6.9662,0.1682,0.4,1,0,0
2022/9/8,6.9576,0,0,0,0,0
2022/9/9,6.9265,-0.447,0.7,1,0,0
2022/9/12,6.9265,0,0.5,1,0,0
2022/9/13,6.9255,-0.0144,0.5,1,0,0
2022/9/14,6.9621,0.5285,0.5,1,0,0
2022/9/15,6.9945,0.4654,0.5,1,0,0
2022/9/16,6.98,-0.2073,0.4,1,0,0
2022/9/19,7.0067,0,0,0,0,0
2022/9/20,7.0183,0.1656,0.4,1,0,0
2022/9/21,7.049,0.4374,0.4,1,0,0
2022/9/22,7.0781,0.4128,0.4,1,0,0
2022/9/23,7.1284,0.7106,0.4,1,0,0
2022/9/26,7.1338,0.0758,0.4,1,0,0
2022/9/27,7.1779,0.6182,0.4,1,0,0
2022/9/28,7.2005,0.3149,0.4,1,0,0
2022/9/29,7.125,-1.0485,0.4,1,0,0
2022/9/30,7.116,-0.1263,0.4,1,0,0
2022/10/3,7.116,0,0.4,1,0,0
2022/10/4,7.116,0,-1,0,1,0
2022/10/5,7.116,0,0.4,1,0,0
2022/10/6,7.116,0,0.4,1,0,0
2022/10/7,7.116,0,0.4,1,0,0
2022/10/10,7.1546,0.5424,0.4,1,0,0
2022/10/11,7.1655,0.1523,0.4,1,0,0
2022/10/12,7.1748,0.1298,0.4,1,0,0
2022/10/13,7.1706,0,0,0,0,0
2022/10/14,7.191,0.2845,0.4,1,0,0
2022/10/17,7.1965,0,0,0,0,0
2022/10/18,7.2021,0,0,0,0,0
2022/10/19,7.2288,0,0,0,0,0
2022/10/20,7.2168,0,0,0,0,0
2022/10/21,7.2438,0,0,0,0,0
2022/10/24,7.263,0,0,0,0,0
2022/10/25,7.2694,0.0881,0.4,1,0,0
2022/10/26,7.173,0,0,0,0,0
2022/10/27,7.229,0.7807,0.4,1,0,0
2022/10/28,7.2525,0,0,0,0,0
2022/10/31,7.3029,0.6949,0.4,1,0,0
2022/11/1,7.2775,0,0,0,0,0
2022/11/2,7.29,0.1718,0.4,1,0,0
2022/11/3,7.3015,0.1578,0.4,1,0,0
2022/11/4,7.1851,-1.5942,0.4,1,0,0
